timestamp,heart_rate,rr_intervals,sleep_stage,spo2,activity_level,time_in_bed_min,total_sleep_min
2023-12-01 09:00:00,69.1,"[np.float64(814.9), np.float64(798.4), np.float64(800.7), np.float64(800.2), np.float64(834.1)]",awake,97.1,12.8,0,0
2023-12-01 09:30:00,84.3,"[np.float64(785.7), np.float64(806.4), np.float64(766.2), np.float64(840.2), np.float64(858.9)]",awake,98.2,12.8,0,0
2023-12-01 10:00:00,80.2,"[np.float64(856.8), np.float64(795.3), np.float64(822.0), np.float64(774.4), np.float64(822.8)]",awake,97.3,35.2,0,0
2023-12-01 10:30:00,68.2,"[np.float64(812.8), np.float64(744.6), np.float64(789.4), np.float64(867.7), np.float64(725.0)]",awake,97.5,23.9,0,0
2023-12-01 11:00:00,74.5,"[np.float64(787.9), np.float64(817.4), np.float64(844.1), np.float64(720.3), np.float64(839.0)]",awake,98.4,0.0,0,0
2023-12-01 11:30:00,83.3,"[np.float64(801.2), np.float64(787.7), np.float64(817.5), np.float64(819.3), np.float64(793.6)]",awake,96.8,28.6,0,0
2023-12-01 12:00:00,86.9,"[np.float64(832.8), np.float64(848.1), np.float64(699.6), np.float64(839.4), np.float64(792.5)]",awake,97.6,13.9,0,0
2023-12-01 12:30:00,84.5,"[np.float64(773.8), np.float64(735.2), np.float64(748.6), np.float64(805.7), np.float64(824.0)]",awake,97.8,17.8,0,0
2023-12-01 13:00:00,74.2,"[np.float64(801.3), np.float64(793.5), np.float64(868.2), np.float64(811.5), np.float64(821.6)]",awake,97.8,10.1,0,0
2023-12-01 13:30:00,74.7,"[np.float64(851.0), np.float64(780.8), np.float64(789.4), np.float64(835.3), np.float64(722.1)]",awake,98.4,1.5,0,0
2023-12-01 14:00:00,81.1,"[np.float64(824.1), np.float64(744.2), np.float64(835.7), np.float64(809.8), np.float64(771.1)]",awake,97.0,19.8,0,0
2023-12-01 14:30:00,70.5,"[np.float64(781.8), np.float64(737.3), np.float64(756.7), np.float64(756.9), np.float64(777.7)]",awake,97.3,15.8,0,0
2023-12-01 15:00:00,71.4,"[np.float64(815.5), np.float64(756.2), np.float64(739.0), np.float64(854.8), np.float64(801.3)]",awake,97.3,17.0,0,0
2023-12-01 15:30:00,77.4,"[np.float64(864.0), np.float64(814.2), np.float64(851.7), np.float64(799.4), np.float64(826.8)]",awake,97.6,0.4,0,0
2023-12-01 16:00:00,68.4,"[np.float64(792.3), np.float64(807.5), np.float64(842.1), np.float64(843.6), np.float64(814.6)]",awake,98.0,12.5,0,0
2023-12-01 16:30:00,69.2,"[np.float64(810.2), np.float64(799.2), np.float64(801.4), np.float64(854.4), np.float64(842.8)]",awake,98.3,15.7,0,0
2023-12-01 17:00:00,88.9,"[np.float64(849.4), np.float64(826.5), np.float64(748.9), np.float64(746.6), np.float64(785.9)]",awake,97.7,32.8,0,0
2023-12-01 17:30:00,68.2,"[np.float64(740.6), np.float64(784.3), np.float64(820.3), np.float64(831.3), np.float64(821.2)]",awake,97.7,31.3,0,0
2023-12-01 18:00:00,77.3,"[np.float64(838.3), np.float64(752.3), np.float64(744.3), np.float64(841.8), np.float64(771.7)]",awake,97.9,20.1,0,0
2023-12-01 18:30:00,82.2,"[np.float64(791.2), np.float64(887.5), np.float64(887.3), np.float64(801.6), np.float64(818.2)]",awake,97.8,10.9,0,0
2023-12-01 19:00:00,77.4,"[np.float64(823.1), np.float64(792.2), np.float64(799.8), np.float64(772.1), np.float64(840.5)]",awake,98.4,15.0,0,0
2023-12-01 19:30:00,70.1,"[np.float64(873.4), np.float64(756.4), np.float64(815.2), np.float64(762.0), np.float64(772.0)]",awake,98.0,12.7,0,0
2023-12-01 20:00:00,85.5,"[np.float64(782.4), np.float64(809.3), np.float64(797.7), np.float64(796.2), np.float64(783.1)]",awake,97.9,27.3,0,0
2023-12-01 20:30:00,72.7,"[np.float64(825.8), np.float64(814.1), np.float64(831.2), np.float64(808.2), np.float64(809.2)]",awake,98.3,16.6,0,0
2023-12-01 21:00:00,70.5,"[np.float64(746.6), np.float64(814.3), np.float64(859.8), np.float64(803.1), np.float64(775.4)]",awake,98.5,16.9,0,0
2023-12-01 21:30:00,74.3,"[np.float64(795.7), np.float64(737.7), np.float64(840.2), np.float64(788.9), np.float64(722.0)]",awake,97.2,20.8,0,0
2023-12-01 22:00:00,64.7,"[np.float64(1007.6), np.float64(1017.7), np.float64(1047.0), np.float64(1028.2), np.float64(1052.8)]",light,95.6,6.0,480,450
2023-12-01 22:30:00,58.8,"[np.float64(1009.5), np.float64(998.3), np.float64(1003.6), np.float64(1038.1), np.float64(1044.3)]",light,95.2,6.1,480,450
2023-12-01 23:00:00,63.2,"[np.float64(978.4), np.float64(1056.9), np.float64(970.3), np.float64(1023.5), np.float64(1006.8)]",light,95.4,2.7,480,450
2023-12-01 23:30:00,59.8,"[np.float64(958.7), np.float64(996.3), np.float64(996.1), np.float64(982.6), np.float64(989.0)]",light,96.2,3.7,480,450
2023-12-02 00:00:00,63.5,"[np.float64(969.0), np.float64(1019.9), np.float64(1076.6), np.float64(1013.4), np.float64(999.9)]",deep,95.5,4.5,480,450
2023-12-02 00:30:00,59.8,"[np.float64(1044.6), np.float64(1058.3), np.float64(988.1), np.float64(950.4), np.float64(1036.6)]",deep,95.9,5.9,480,450
2023-12-02 01:00:00,67.6,"[np.float64(1082.5), np.float64(944.5), np.float64(931.9), np.float64(859.6), np.float64(999.9)]",deep,96.7,7.9,480,450
2023-12-02 01:30:00,58.9,"[np.float64(1084.2), np.float64(936.2), np.float64(939.7), np.float64(953.6), np.float64(958.6)]",deep,96.5,5.9,480,450
2023-12-02 02:00:00,45.1,"[np.float64(894.7), np.float64(933.1), np.float64(1007.2), np.float64(953.8), np.float64(980.2)]",rem,96.2,7.5,480,450
2023-12-02 02:30:00,63.3,"[np.float64(984.0), np.float64(1006.9), np.float64(980.7), np.float64(1014.9), np.float64(987.4)]",rem,95.5,4.0,480,450
2023-12-02 03:00:00,68.3,"[np.float64(968.0), np.float64(1035.6), np.float64(981.6), np.float64(1024.6), np.float64(1018.4)]",rem,95.9,4.2,480,450
2023-12-02 03:30:00,68.1,"[np.float64(1052.8), np.float64(1009.0), np.float64(987.0), np.float64(909.3), np.float64(1022.2)]",rem,95.0,5.7,480,450
2023-12-02 04:00:00,59.1,"[np.float64(1048.7), np.float64(996.1), np.float64(990.1), np.float64(983.2), np.float64(1054.6)]",light,97.3,6.0,480,450
2023-12-02 04:30:00,59.9,"[np.float64(1052.4), np.float64(997.4), np.float64(972.2), np.float64(1065.9), np.float64(1033.1)]",light,96.1,7.3,480,450
2023-12-02 05:00:00,61.4,"[np.float64(965.8), np.float64(1008.2), np.float64(962.8), np.float64(917.8), np.float64(988.7)]",light,95.2,2.2,480,450
2023-12-02 05:30:00,58.2,"[np.float64(917.5), np.float64(1038.2), np.float64(946.6), np.float64(1052.8), np.float64(952.7)]",light,96.0,2.4,480,450
2023-12-02 06:00:00,83.6,"[np.float64(800.7), np.float64(800.6), np.float64(759.7), np.float64(816.6), np.float64(839.6)]",awake,98.5,8.6,0,0
2023-12-02 06:30:00,75.3,"[np.float64(791.8), np.float64(766.2), np.float64(788.7), np.float64(833.7), np.float64(764.6)]",awake,97.6,17.5,0,0
2023-12-02 07:00:00,79.5,"[np.float64(797.1), np.float64(821.1), np.float64(808.4), np.float64(825.1), np.float64(831.6)]",awake,97.0,23.1,0,0
2023-12-02 07:30:00,74.4,"[np.float64(777.3), np.float64(789.4), np.float64(792.6), np.float64(735.6), np.float64(823.0)]",awake,98.0,23.7,0,0
2023-12-02 08:00:00,80.3,"[np.float64(829.8), np.float64(758.0), np.float64(772.6), np.float64(828.5), np.float64(811.3)]",awake,97.3,19.6,0,0
2023-12-02 08:30:00,69.9,"[np.float64(837.6), np.float64(811.1), np.float64(852.1), np.float64(843.5), np.float64(792.6)]",awake,98.4,15.7,0,0
2023-12-02 09:00:00,77.2,"[np.float64(803.0), np.float64(777.9), np.float64(791.7), np.float64(855.6), np.float64(809.1)]",awake,98.0,17.8,0,0
2023-12-02 09:30:00,81.2,"[np.float64(762.1), np.float64(680.9), np.float64(802.7), np.float64(719.0), np.float64(783.8)]",awake,98.2,18.1,0,0
2023-12-02 10:00:00,75.2,"[np.float64(802.9), np.float64(806.0), np.float64(779.6), np.float64(824.2), np.float64(772.3)]",awake,98.6,19.7,0,0
2023-12-02 10:30:00,74.8,"[np.float64(758.0), np.float64(803.0), np.float64(861.5), np.float64(802.4), np.float64(725.4)]",awake,98.5,25.4,0,0
2023-12-02 11:00:00,67.6,"[np.float64(769.9), np.float64(765.7), np.float64(810.3), np.float64(816.8), np.float64(783.3)]",awake,97.3,4.2,0,0
2023-12-02 11:30:00,70.1,"[np.float64(774.7), np.float64(781.2), np.float64(800.1), np.float64(841.5), np.float64(779.3)]",awake,97.9,19.3,0,0
2023-12-02 12:00:00,72.4,"[np.float64(818.7), np.float64(793.0), np.float64(836.6), np.float64(811.2), np.float64(803.0)]",awake,97.9,16.1,0,0
2023-12-02 12:30:00,69.9,"[np.float64(806.7), np.float64(778.0), np.float64(777.5), np.float64(822.8), np.float64(837.8)]",awake,98.2,37.2,0,0
2023-12-02 13:00:00,69.4,"[np.float64(834.4), np.float64(783.5), np.float64(800.4), np.float64(748.5), np.float64(800.5)]",awake,98.5,20.7,0,0
2023-12-02 13:30:00,60.2,"[np.float64(775.4), np.float64(829.5), np.float64(831.0), np.float64(761.4), np.float64(768.2)]",awake,97.8,25.6,0,0
2023-12-02 14:00:00,74.6,"[np.float64(836.9), np.float64(752.1), np.float64(725.5), np.float64(745.1), np.float64(801.9)]",awake,97.8,23.7,0,0
2023-12-02 14:30:00,70.4,"[np.float64(850.6), np.float64(772.6), np.float64(840.4), np.float64(759.6), np.float64(772.9)]",awake,99.0,17.4,0,0
2023-12-02 15:00:00,83.7,"[np.float64(813.3), np.float64(885.3), np.float64(799.1), np.float64(826.6), np.float64(805.4)]",awake,98.4,9.1,0,0
2023-12-02 15:30:00,82.2,"[np.float64(747.8), np.float64(831.2), np.float64(821.0), np.float64(813.9), np.float64(805.8)]",awake,98.1,0.5,0,0
2023-12-02 16:00:00,87.1,"[np.float64(793.7), np.float64(849.1), np.float64(812.3), np.float64(826.7), np.float64(794.9)]",awake,98.2,12.5,0,0
2023-12-02 16:30:00,99.0,"[np.float64(822.9), np.float64(770.2), np.float64(785.7), np.float64(784.1), np.float64(766.2)]",awake,97.8,10.8,0,0
2023-12-02 17:00:00,75.7,"[np.float64(818.0), np.float64(773.5), np.float64(728.0), np.float64(805.0), np.float64(842.6)]",awake,98.7,17.9,0,0
2023-12-02 17:30:00,76.1,"[np.float64(845.6), np.float64(829.1), np.float64(828.9), np.float64(809.9), np.float64(794.8)]",awake,98.3,23.2,0,0
2023-12-02 18:00:00,80.4,"[np.float64(775.6), np.float64(878.5), np.float64(856.4), np.float64(811.7), np.float64(843.4)]",awake,96.8,10.7,0,0
2023-12-02 18:30:00,76.2,"[np.float64(757.6), np.float64(730.8), np.float64(836.5), np.float64(850.0), np.float64(852.9)]",awake,97.9,35.9,0,0
2023-12-02 19:00:00,74.9,"[np.float64(839.8), np.float64(866.0), np.float64(833.6), np.float64(809.5), np.float64(757.4)]",awake,98.5,6.5,0,0
2023-12-02 19:30:00,85.9,"[np.float64(788.8), np.float64(772.2), np.float64(729.6), np.float64(891.5), np.float64(769.3)]",awake,98.4,12.3,0,0
2023-12-02 20:00:00,73.9,"[np.float64(779.7), np.float64(743.5), np.float64(800.8), np.float64(731.2), np.float64(816.1)]",awake,98.5,9.5,0,0
2023-12-02 20:30:00,78.3,"[np.float64(806.3), np.float64(763.4), np.float64(823.4), np.float64(856.4), np.float64(837.9)]",awake,98.0,44.9,0,0
2023-12-02 21:00:00,71.2,"[np.float64(754.5), np.float64(773.4), np.float64(811.3), np.float64(885.4), np.float64(835.2)]",awake,98.2,15.6,0,0
2023-12-02 21:30:00,58.6,"[np.float64(758.4), np.float64(689.8), np.float64(771.1), np.float64(767.7), np.float64(829.2)]",awake,98.6,0.0,0,0
2023-12-02 22:00:00,56.4,"[np.float64(989.8), np.float64(1005.7), np.float64(992.0), np.float64(949.8), np.float64(954.4)]",light,95.5,4.6,480,450
2023-12-02 22:30:00,61.1,"[np.float64(975.4), np.float64(1015.8), np.float64(944.8), np.float64(997.0), np.float64(1035.8)]",light,95.8,6.9,480,450
2023-12-02 23:00:00,56.1,"[np.float64(1004.9), np.float64(974.5), np.float64(968.7), np.float64(1013.6), np.float64(1091.1)]",light,96.5,2.9,480,450
2023-12-02 23:30:00,66.1,"[np.float64(1090.3), np.float64(1027.2), np.float64(1000.7), np.float64(1113.1), np.float64(985.2)]",light,96.0,6.7,480,450
2023-12-03 00:00:00,64.4,"[np.float64(1054.3), np.float64(1010.5), np.float64(954.0), np.float64(972.7), np.float64(1088.0)]",deep,97.1,8.7,480,450
2023-12-03 00:30:00,52.9,"[np.float64(1059.8), np.float64(994.4), np.float64(1112.5), np.float64(1083.9), np.float64(1009.4)]",deep,95.6,5.2,480,450
2023-12-03 01:00:00,64.0,"[np.float64(951.9), np.float64(1050.5), np.float64(1010.0), np.float64(959.5), np.float64(1067.1)]",deep,96.1,6.8,480,450
2023-12-03 01:30:00,59.3,"[np.float64(934.0), np.float64(957.0), np.float64(1068.3), np.float64(1011.5), np.float64(965.7)]",deep,95.8,5.3,480,450
2023-12-03 02:00:00,55.3,"[np.float64(1010.7), np.float64(1015.7), np.float64(995.8), np.float64(975.2), np.float64(942.8)]",rem,96.8,4.5,480,450
2023-12-03 02:30:00,62.2,"[np.float64(988.4), np.float64(979.4), np.float64(1029.6), np.float64(975.5), np.float64(923.3)]",rem,96.0,8.2,480,450
2023-12-03 03:00:00,64.6,"[np.float64(1039.3), np.float64(1104.6), np.float64(907.4), np.float64(1027.6), np.float64(938.6)]",rem,96.0,5.7,480,450
2023-12-03 03:30:00,63.8,"[np.float64(979.7), np.float64(973.7), np.float64(1073.8), np.float64(1012.2), np.float64(1047.2)]",rem,95.7,4.9,480,450
2023-12-03 04:00:00,65.9,"[np.float64(1069.2), np.float64(1145.5), np.float64(1007.3), np.float64(1002.8), np.float64(1013.8)]",light,95.7,3.7,480,450
2023-12-03 04:30:00,60.1,"[np.float64(991.2), np.float64(953.7), np.float64(966.8), np.float64(903.3), np.float64(974.5)]",light,96.2,5.0,480,450
2023-12-03 05:00:00,62.0,"[np.float64(979.3), np.float64(997.2), np.float64(996.6), np.float64(877.8), np.float64(989.5)]",light,96.4,3.8,480,450
2023-12-03 05:30:00,61.1,"[np.float64(992.5), np.float64(969.1), np.float64(1042.9), np.float64(1099.2), np.float64(1133.4)]",light,96.2,4.2,480,450
2023-12-03 06:00:00,76.6,"[np.float64(799.6), np.float64(814.7), np.float64(782.5), np.float64(789.0), np.float64(786.2)]",awake,97.8,12.9,0,0
2023-12-03 06:30:00,67.6,"[np.float64(765.2), np.float64(810.6), np.float64(864.5), np.float64(842.5), np.float64(783.3)]",awake,98.3,12.8,0,0
2023-12-03 07:00:00,84.8,"[np.float64(782.5), np.float64(783.5), np.float64(818.3), np.float64(751.2), np.float64(746.3)]",awake,97.8,27.6,0,0
2023-12-03 07:30:00,68.4,"[np.float64(819.4), np.float64(812.2), np.float64(812.4), np.float64(806.1), np.float64(812.8)]",awake,98.0,28.3,0,0
2023-12-03 08:00:00,64.1,"[np.float64(747.7), np.float64(798.7), np.float64(781.8), np.float64(758.1), np.float64(772.0)]",awake,98.1,12.9,0,0
2023-12-03 08:30:00,88.7,"[np.float64(785.2), np.float64(797.5), np.float64(758.3), np.float64(762.3), np.float64(810.8)]",awake,98.5,16.5,0,0
2023-12-03 09:00:00,80.4,"[np.float64(767.7), np.float64(753.7), np.float64(750.4), np.float64(783.2), np.float64(814.0)]",awake,97.8,30.9,0,0
2023-12-03 09:30:00,78.5,"[np.float64(704.8), np.float64(785.4), np.float64(826.5), np.float64(806.1), np.float64(743.0)]",awake,98.4,30.9,0,0
2023-12-03 10:00:00,81.3,"[np.float64(816.7), np.float64(870.8), np.float64(759.0), np.float64(747.7), np.float64(759.3)]",awake,97.5,19.6,0,0
2023-12-03 10:30:00,87.3,"[np.float64(837.8), np.float64(856.2), np.float64(792.8), np.float64(810.3), np.float64(807.0)]",awake,98.0,12.5,0,0
2023-12-03 11:00:00,74.6,"[np.float64(803.7), np.float64(796.1), np.float64(871.9), np.float64(767.4), np.float64(761.9)]",awake,98.0,6.0,0,0
2023-12-03 11:30:00,81.8,"[np.float64(792.0), np.float64(788.3), np.float64(756.1), np.float64(858.8), np.float64(759.8)]",awake,97.5,26.8,0,0
2023-12-03 12:00:00,86.6,"[np.float64(792.9), np.float64(793.2), np.float64(828.5), np.float64(887.2), np.float64(798.1)]",awake,97.6,18.6,0,0
2023-12-03 12:30:00,80.4,"[np.float64(820.6), np.float64(800.3), np.float64(794.6), np.float64(825.2), np.float64(887.9)]",awake,98.3,28.3,0,0
2023-12-03 13:00:00,67.5,"[np.float64(755.3), np.float64(842.2), np.float64(848.2), np.float64(767.7), np.float64(785.1)]",awake,97.4,7.6,0,0
2023-12-03 13:30:00,76.3,"[np.float64(835.1), np.float64(820.6), np.float64(773.5), np.float64(858.7), np.float64(749.8)]",awake,98.2,24.3,0,0
2023-12-03 14:00:00,88.0,"[np.float64(796.6), np.float64(819.1), np.float64(803.2), np.float64(806.8), np.float64(806.5)]",awake,98.5,17.2,0,0
2023-12-03 14:30:00,72.8,"[np.float64(800.5), np.float64(802.0), np.float64(755.8), np.float64(768.4), np.float64(893.6)]",awake,97.8,17.1,0,0
2023-12-03 15:00:00,73.2,"[np.float64(803.7), np.float64(769.6), np.float64(839.0), np.float64(798.3), np.float64(773.2)]",awake,96.6,35.7,0,0
2023-12-03 15:30:00,70.1,"[np.float64(817.2), np.float64(813.0), np.float64(810.7), np.float64(801.3), np.float64(802.1)]",awake,97.9,10.8,0,0
2023-12-03 16:00:00,72.7,"[np.float64(816.3), np.float64(749.1), np.float64(744.4), np.float64(791.0), np.float64(872.5)]",awake,97.7,27.1,0,0
2023-12-03 16:30:00,77.7,"[np.float64(832.2), np.float64(829.2), np.float64(813.1), np.float64(787.1), np.float64(893.8)]",awake,97.4,25.9,0,0
2023-12-03 17:00:00,70.7,"[np.float64(792.3), np.float64(758.5), np.float64(824.4), np.float64(819.9), np.float64(806.1)]",awake,98.2,43.7,0,0
2023-12-03 17:30:00,72.6,"[np.float64(813.8), np.float64(747.1), np.float64(724.5), np.float64(832.0), np.float64(802.9)]",awake,97.9,18.9,0,0
2023-12-03 18:00:00,61.6,"[np.float64(780.2), np.float64(780.6), np.float64(800.5), np.float64(780.3), np.float64(849.0)]",awake,98.0,17.7,0,0
2023-12-03 18:30:00,73.1,"[np.float64(799.5), np.float64(725.8), np.float64(818.8), np.float64(746.7), np.float64(856.8)]",awake,97.6,21.9,0,0
2023-12-03 19:00:00,61.7,"[np.float64(770.1), np.float64(772.0), np.float64(829.7), np.float64(813.7), np.float64(794.0)]",awake,98.4,11.1,0,0
2023-12-03 19:30:00,80.4,"[np.float64(829.4), np.float64(811.1), np.float64(769.0), np.float64(797.0), np.float64(760.3)]",awake,98.0,10.1,0,0
2023-12-03 20:00:00,81.2,"[np.float64(827.8), np.float64(754.4), np.float64(789.0), np.float64(831.5), np.float64(833.1)]",awake,98.2,11.5,0,0
2023-12-03 20:30:00,63.9,"[np.float64(835.9), np.float64(758.3), np.float64(828.2), np.float64(710.6), np.float64(806.3)]",awake,97.8,12.7,0,0
2023-12-03 21:00:00,82.2,"[np.float64(831.7), np.float64(768.3), np.float64(805.7), np.float64(749.9), np.float64(767.0)]",awake,97.9,42.0,0,0
2023-12-03 21:30:00,53.6,"[np.float64(804.6), np.float64(814.6), np.float64(747.6), np.float64(808.9), np.float64(826.9)]",awake,97.9,30.8,0,0
2023-12-03 22:00:00,63.9,"[np.float64(900.3), np.float64(1046.6), np.float64(1012.0), np.float64(943.6), np.float64(982.7)]",light,95.6,2.7,480,450
2023-12-03 22:30:00,54.0,"[np.float64(984.5), np.float64(1051.7), np.float64(964.5), np.float64(1004.1), np.float64(995.0)]",light,96.0,2.3,480,450
2023-12-03 23:00:00,65.0,"[np.float64(965.2), np.float64(983.2), np.float64(1110.3), np.float64(902.2), np.float64(1014.0)]",light,95.4,5.2,480,450
2023-12-03 23:30:00,64.3,"[np.float64(962.8), np.float64(1050.3), np.float64(1026.9), np.float64(1081.9), np.float64(1039.8)]",light,96.1,7.5,480,450
2023-12-04 00:00:00,59.1,"[np.float64(1018.1), np.float64(977.9), np.float64(970.4), np.float64(981.7), np.float64(1018.0)]",deep,95.9,3.1,480,450
2023-12-04 00:30:00,58.5,"[np.float64(995.5), np.float64(899.3), np.float64(943.8), np.float64(965.5), np.float64(966.0)]",deep,96.9,6.2,480,450
2023-12-04 01:00:00,60.7,"[np.float64(1030.2), np.float64(958.1), np.float64(1005.4), np.float64(979.1), np.float64(1006.3)]",deep,95.8,7.4,480,450
2023-12-04 01:30:00,66.6,"[np.float64(956.1), np.float64(1006.6), np.float64(920.6), np.float64(920.8), np.float64(874.8)]",deep,95.2,4.7,480,450
2023-12-04 02:00:00,68.9,"[np.float64(981.5), np.float64(1002.8), np.float64(1027.8), np.float64(1091.8), np.float64(1015.8)]",rem,95.9,2.1,480,450
2023-12-04 02:30:00,64.7,"[np.float64(1012.9), np.float64(991.1), np.float64(938.8), np.float64(1140.7), np.float64(919.5)]",rem,96.0,0.6,480,450
2023-12-04 03:00:00,57.2,"[np.float64(1021.5), np.float64(951.0), np.float64(1032.1), np.float64(1068.9), np.float64(1093.2)]",rem,96.0,1.5,480,450
2023-12-04 03:30:00,63.1,"[np.float64(1043.2), np.float64(1009.1), np.float64(962.9), np.float64(961.0), np.float64(923.4)]",rem,95.2,5.1,480,450
2023-12-04 04:00:00,57.9,"[np.float64(935.4), np.float64(1019.1), np.float64(991.5), np.float64(931.7), np.float64(968.5)]",light,96.5,5.9,480,450
2023-12-04 04:30:00,70.0,"[np.float64(972.7), np.float64(940.7), np.float64(1025.3), np.float64(1065.6), np.float64(1050.0)]",light,96.9,7.0,480,450
2023-12-04 05:00:00,63.4,"[np.float64(999.3), np.float64(1033.7), np.float64(1024.8), np.float64(919.7), np.float64(1002.1)]",light,96.3,5.3,480,450
2023-12-04 05:30:00,57.4,"[np.float64(1054.6), np.float64(1032.2), np.float64(1018.7), np.float64(1078.0), np.float64(1008.6)]",light,96.6,3.4,480,450
2023-12-04 06:00:00,76.2,"[np.float64(772.4), np.float64(791.2), np.float64(850.4), np.float64(787.8), np.float64(761.4)]",awake,97.8,36.5,0,0
2023-12-04 06:30:00,83.9,"[np.float64(843.9), np.float64(782.4), np.float64(779.7), np.float64(761.3), np.float64(807.7)]",awake,98.3,14.6,0,0
2023-12-04 07:00:00,154.3,"[np.float64(403.4), np.float64(415.6), np.float64(419.1), np.float64(430.2), np.float64(389.4)]",awake,97.7,84.2,0,0
2023-12-04 07:30:00,144.3,"[np.float64(457.9), np.float64(468.6), np.float64(471.0), np.float64(459.1), np.float64(452.3)]",awake,98.5,89.1,0,0
2023-12-04 08:00:00,131.6,"[np.float64(445.7), np.float64(415.0), np.float64(431.0), np.float64(414.7), np.float64(425.7)]",awake,98.5,82.7,0,0
2023-12-04 08:30:00,141.1,"[np.float64(420.7), np.float64(451.8), np.float64(474.6), np.float64(412.0), np.float64(473.3)]",awake,98.4,88.5,0,0
2023-12-04 09:00:00,75.7,"[np.float64(767.1), np.float64(773.6), np.float64(904.2), np.float64(835.7), np.float64(817.0)]",awake,97.3,22.7,0,0
2023-12-04 09:30:00,71.6,"[np.float64(791.6), np.float64(790.4), np.float64(770.8), np.float64(795.1), np.float64(792.7)]",awake,98.4,9.5,0,0
2023-12-04 10:00:00,61.6,"[np.float64(787.7), np.float64(829.9), np.float64(780.7), np.float64(870.3), np.float64(765.4)]",awake,98.1,16.4,0,0
2023-12-04 10:30:00,68.3,"[np.float64(818.0), np.float64(825.7), np.float64(790.2), np.float64(897.5), np.float64(726.4)]",awake,97.4,8.0,0,0
2023-12-04 11:00:00,61.3,"[np.float64(813.7), np.float64(805.1), np.float64(815.6), np.float64(679.1), np.float64(858.6)]",awake,97.4,31.8,0,0
2023-12-04 11:30:00,84.5,"[np.float64(816.5), np.float64(788.8), np.float64(767.2), np.float64(825.3), np.float64(850.1)]",awake,97.0,27.2,0,0
2023-12-04 12:00:00,76.1,"[np.float64(870.2), np.float64(770.0), np.float64(857.8), np.float64(767.6), np.float64(804.4)]",awake,98.2,24.1,0,0
2023-12-04 12:30:00,82.3,"[np.float64(753.8), np.float64(838.7), np.float64(808.5), np.float64(766.2), np.float64(877.2)]",awake,97.5,23.0,0,0
